,Coordinates,Date,Location,Place,Query,ScreenName,Text,TweetId,UserId,Cat,State
4666,,Tue Mar 12 02:23:06 +0000 2019,"717, Pennsylvania",,sweetgreen,Dear_Brittney,@hayley_simmons @saladworks @sweetgreen @PressedJuicery @TijuanaFlats @JuiceVibesNC @carytotopos @cupajoeraleigh… https://t.co/Jepzxaxu7Y,1105293106025517056,36767928,healthy,pa
4667,,Tue Mar 12 02:20:05 +0000 2019,"Raleigh, NC",,sweetgreen,hayley_simmons,@Dear_Brittney @saladworks @sweetgreen @PressedJuicery You also need @TijuanaFlats @JuiceVibesNC @carytotopos… https://t.co/iHjTPfDqyM,1105292345069711362,64241888,healthy,nc
4668,,Tue Mar 12 02:14:40 +0000 2019,"717, Pennsylvania",,sweetgreen,Dear_Brittney,"I just wish @saladworks, @sweetgreen or @PressedJuicery would come to my area 😩",1105290985418964993,36767928,healthy,pa
4669,,Tue Mar 12 01:58:00 +0000 2019,"Oregon, USA",,sweetgreen,bpermaculture,Announcing sweetgreen in schools https://t.co/U9VWcWK9i8,1105286789839806464,50712031,healthy,or
4670,,Tue Mar 12 01:48:36 +0000 2019,"Texas, USA",,sweetgreen,qcheur,@nhglass @sweetgreen @FoodCorps @JonnyNemo Willow!!!,1105284421974921218,846815885994201088,healthy,tx
4671,,Tue Mar 12 01:47:31 +0000 2019,"Texas, USA",,sweetgreen,qcheur,@nhglass @sweetgreen @FoodCorps @JonnyNemo Von Erich!!!,1105284152180510720,846815885994201088,healthy,tx
4672,,Tue Mar 12 01:46:36 +0000 2019,"Texas, USA",,sweetgreen,qcheur,@nhglass @sweetgreen @FoodCorps @JonnyNemo Indeed!!!,1105283920759873536,846815885994201088,healthy,tx
4673,,Tue Mar 12 01:46:25 +0000 2019,"Texas, USA",,sweetgreen,qcheur,@nhglass @sweetgreen @FoodCorps @JonnyNemo Webster!!!,1105283874974773249,846815885994201088,healthy,tx
4674,,Tue Mar 12 01:45:05 +0000 2019,Recife,,sweetgreen,kenedy_araujo,RT @sweetgreen: 30 million American students rely on school meals every day. But 10 million kids are on track to develop diet related disea…,1105283539690504194,47620743,healthy,probably not us
4675,,Tue Mar 12 01:42:34 +0000 2019,"Boston, MA","{'id': '67b98f17fdcf20be', 'url': 'https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json', 'place_type': 'city', 'name': 'Boston', 'full_name': 'Boston, MA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]}, 'attributes': {}}",sweetgreen,EJ_eats,This is the kind of innovation that #schoollunches need! I’m so interested to see how the marrying of cafeterias an… https://t.co/nThX63WGMz,1105282905004220417,1101570017777328130,healthy,ma
4676,,Tue Mar 12 01:36:34 +0000 2019,Atlanta,,sweetgreen,jeffrahn,RT @RonRuggless: How @sweetgreen continues to create intimacy as it closes in on 100 units. Co-founder Nathaniel Ru reveals some secrets. h…,1105281397671878657,30028650,healthy,probably not us
4677,,Tue Mar 12 00:31:47 +0000 2019,"San Francisco Bay Area, CA",,sweetgreen,AveriHaugesag,"RT @FoodCorps: It’s official: FoodCorps + sweetgreen = 💚 Thanks to major support from @sweetgreen, we are Reimagining School Cafeterias and…",1105265091153321985,449494714,healthy,ca
4678,,Tue Mar 12 00:30:13 +0000 2019,,,sweetgreen,NRNonline,How @sweetgreen   creates its ‘intimacy of scale’ https://t.co/TTVjb6Rcw6 @RonRuggless  #fastcasual #restaurantnews https://t.co/xalh6JxhCR,1105264699128664065,20090888,healthy,probably not us
4679,,Tue Mar 12 00:10:27 +0000 2019,Exopℓanet,,sweetgreen,minijongini,"Just ordered online from Sweetgreen and they left out two ingredients, one of which I paid extra for 🙃
Guess I’ll order in person now",1105259725594288130,1385444540,healthy,probably not us
4680,,Tue Mar 12 00:09:15 +0000 2019,"Brooklyn, NY",,sweetgreen,fantasfico,@chrtucci @sweetgreen best open for a surprise ever,1105259420643180545,227074506,healthy,ny
4681,,Tue Mar 12 00:06:48 +0000 2019,"Philadelphia, PA",,sweetgreen,AKS001010,Tried to get @sweetgreen twice today and both locations in Philadelphia didn’t have chicken. Oh well,1105258803170295814,360294447,healthy,pa
4682,,Tue Mar 12 00:01:49 +0000 2019,"New York, NY",,sweetgreen,titowebjunkie,#Philadelphia just #banned #cashless #stores. Will other #cities follow? https://t.co/os9H2PyRW0,1105257549996220417,787430352453308417,healthy,ny
4683,,Mon Mar 11 23:44:38 +0000 2019,"Washington, DC","{'id': '4233b1987558b8b9', 'url': 'https://api.twitter.com/1.1/geo/id/4233b1987558b8b9.json', 'place_type': 'neighborhood', 'name': 'Shaw', 'full_name': 'Shaw, Washington', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.0416667, 38.907205], [-77.004666, 38.907205], [-77.004666, 38.920782], [-77.0416667, 38.920782]]]}, 'attributes': {}}",sweetgreen,otberbur,"After being questioned by my mother about my dining choices while traveling, having responsible dinner @sweetgreen",1105253224565616640,7161472,healthy,probably not us
4684,,Mon Mar 11 23:40:34 +0000 2019,NYC,,sweetgreen,adriennepaquin,just ate a whole #sweetgreen bowl from  #franklinst to #timessquare42ndst on the 1 and I'm a little impressed with myself. #NYC #MTA,1105252203340664834,42973232,healthy,probably not us
4685,,Mon Mar 11 23:31:58 +0000 2019,"East Village, Manhattan",,sweetgreen,KriZpyBacon,"Sweetgreen has buff chick and 
1. no one told me
2. I’m experiencing a full PANIC ATTACK
3. How many characters do I have left?",1105250038756839424,190855738,healthy,probably not us
4686,,Mon Mar 11 23:27:58 +0000 2019,,,sweetgreen,lianna_hursh,It’s almost like the people working at Sweetgreen don’t even care about my getting home in time for The Bachelor an… https://t.co/oXk8wfGn3q,1105249033562607616,428693208,healthy,probably not us
4687,,Mon Mar 11 23:17:23 +0000 2019,,,sweetgreen,maggie_braatz,RT @MattBellassai: i’d like to formally apologize to the salad barista at sweetgreen for wrongly assuming the kale caesar did not come with…,1105246367969091584,2720069651,healthy,probably not us
4688,,Mon Mar 11 23:08:34 +0000 2019,I always wanted to be.,,sweetgreen,AllMyProblemzz,@chrtucci @sweetgreen Don’t take their blood money. Destroy them.,1105244150528647168,290902824,healthy,probably not us
4689,,Mon Mar 11 23:07:48 +0000 2019,"Brooklyn, NY","{'id': '01a9a39529b27f36', 'url': 'https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', 'place_type': 'city', 'name': 'Manhattan', 'full_name': 'Manhattan, NY', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]}, 'attributes': {}}",sweetgreen,chrtucci,Enjoying my payment for writing original and clever @sweetgreen copy https://t.co/xLjwqUM0kr,1105243955652952064,2262122917,healthy,ny
4690,,Mon Mar 11 23:07:37 +0000 2019,"Los Angeles, CA",,sweetgreen,etherealfactor,"RT @sweetgreen: ""Through the initiative, sweetgreen has pledged $1 million over the next two years for the development of 'a scalable model…",1105243909884538880,928624920170455041,healthy,ca
4691,,Mon Mar 11 23:06:35 +0000 2019,"Los Angeles, CA",,sweetgreen,etherealfactor,RT @sweetgreen: 30 million American students rely on school meals every day. But 10 million kids are on track to develop diet related disea…,1105243649334370304,928624920170455041,healthy,ca
4692,,Mon Mar 11 23:05:39 +0000 2019,"Los Angeles, CA",,sweetgreen,etherealfactor,"RT @FoodCorps: It’s official: FoodCorps + sweetgreen = 💚 Thanks to major support from @sweetgreen, we are Reimagining School Cafeterias and…",1105243415036362752,928624920170455041,healthy,ca
4693,,Mon Mar 11 23:04:28 +0000 2019,dmv / pa / ma / ny / ca / il,,sweetgreen,sweetgreen,@TheRealAlexis oh no! can you send us a dm? we can help.,1105243117324627968,33640905,healthy,probably not us
4694,,Mon Mar 11 23:00:28 +0000 2019,Nationwide,,sweetgreen,FoodCorps,"It’s official: FoodCorps + sweetgreen = 💚 Thanks to major support from @sweetgreen, we are Reimagining School Cafet… https://t.co/baWUhn4KSP",1105242112696696834,122467925,healthy,probably not us
4695,,Mon Mar 11 22:50:27 +0000 2019,"Brooklyn, NY",,sweetgreen,RobLeDonne,RT @chrtucci: Just so y’all know @sweetgreen social used my joke and wouldn’t even give me a free salad lol https://t.co/GDLTI96lRJ,1105239590321958912,18024557,healthy,ny
4696,,Mon Mar 11 22:35:34 +0000 2019,United States,,sweetgreen,tgif_felicia,@41Strange Me @sweetgreen,1105235843650863112,128978303,healthy,probably not us
4697,,Mon Mar 11 22:34:09 +0000 2019,"Columbus, OH",,sweetgreen,rasulwrites,A look at the exciting new partnership between @sweetgreen and @FoodCorps to work with kids and school administrato… https://t.co/R86DtaymAa,1105235490276601856,3816257969,healthy,oh
4698,,Mon Mar 11 22:23:02 +0000 2019,USA,,sweetgreen,6millionwoman,RT @TedLeonsis: Sweetgreen and FoodCorps — to help the children eat healthy in their formative years at school https://t.co/izNEybYaG2,1105232689932746755,19174497,healthy,probably not us
4699,,Mon Mar 11 22:18:06 +0000 2019,,,sweetgreen,kcbumpkin,@sweetgreen your store in court and Atlantic in brooklyn is looking really dirty. Garbage all over the floor.,1105231448943091712,17210818,healthy,probably not us
4700,,Mon Mar 11 22:08:09 +0000 2019,"Hamilton, MT",,sweetgreen,MontanaVoices,RT @TedLeonsis: Sweetgreen and FoodCorps — to help the children eat healthy in their formative years at school https://t.co/izNEybYaG2,1105228945924841472,941091661026693120,healthy,mt
4701,,Mon Mar 11 22:03:42 +0000 2019,Austin,,sweetgreen,samkap,I would do anything for a @sweetgreen in Austin,1105227824565227521,24298886,healthy,probably not us
4702,,Mon Mar 11 21:57:16 +0000 2019,North America,,sweetgreen,FujitsuFFNA,Are you for or against going cashless? https://t.co/qq54MJmQcF,1105226205114982400,999689818161364993,healthy,probably not us
4703,,Mon Mar 11 21:56:44 +0000 2019,,,sweetgreen,oscarbruno13641,Redo - sweetgreen is currently under some maintenance in the kitchen.,1105226073783058433,2607615251,healthy,probably not us
4704,,Mon Mar 11 21:37:50 +0000 2019,"Washington, DC",,sweetgreen,revolution,RT @TedLeonsis: Sweetgreen and FoodCorps — to help the children eat healthy in their formative years at school https://t.co/izNEybYaG2,1105221315869532160,5511422,healthy,probably not us
4705,,Mon Mar 11 21:36:31 +0000 2019,DMV to ATL,,sweetgreen,Money_mace,Somebody take me to sweetgreen.,1105220984573956097,159369200,healthy,probably not us
4706,,Mon Mar 11 21:35:59 +0000 2019,"Potomac, Maryland",,sweetgreen,TedLeonsis,Sweetgreen and FoodCorps — to help the children eat healthy in their formative years at school https://t.co/izNEybYaG2,1105220852738605057,13824412,healthy,md
4707,,Mon Mar 11 21:30:39 +0000 2019,"Brooklyn, NY",,sweetgreen,MichaelOwensNY,RT @RonRuggless: How @sweetgreen continues to create intimacy as it closes in on 100 units. Co-founder Nathaniel Ru reveals some secrets. h…,1105219507675635714,115486797,healthy,ny
4708,,Mon Mar 11 21:19:38 +0000 2019,url,,sweetgreen,anon_notfound,Nationalize Outdoor Voices and Sweetgreen.,1105216736939261952,334107666,healthy,probably not us
4709,,Mon Mar 11 21:14:03 +0000 2019,Southern California,,sweetgreen,FastFoodMaven,RT @RonRuggless: How @sweetgreen continues to create intimacy as it closes in on 100 units. Co-founder Nathaniel Ru reveals some secrets. h…,1105215330698309632,14709795,healthy,probably not us
4710,,Mon Mar 11 21:12:55 +0000 2019,NYC,,sweetgreen,foodedge,RT RonRuggless: How sweetgreen continues to create intimacy as it closes in on 100 units. Co-founder Nathaniel Ru r… https://t.co/GzBK07skXD,1105215047641563138,2944259649,healthy,probably not us
4711,,Mon Mar 11 21:10:22 +0000 2019,longisland,,sweetgreen,nellyyPop,"I would just like to say sweetgreen in nyc has the most pretentious, stuck up customers.. y’all can keep your quinoa and kale",1105214405204197381,360739096,healthy,probably not us
4712,,Mon Mar 11 21:09:53 +0000 2019,Dallas,,sweetgreen,RonRuggless,How @sweetgreen continues to create intimacy as it closes in on 100 units. Co-founder Nathaniel Ru reveals some sec… https://t.co/9Fhu2rYNxb,1105214283074330624,23821728,healthy,probably not us
4713,,Mon Mar 11 21:05:14 +0000 2019,"Milky way,  I can see aliens !",,sweetgreen,DrKynast,RT @WSJGraphics: Stores like Sweetgreen and Amazon Go have made cashless cool. But some lawmakers say the trend limits lower-income consume…,1105213113752870918,773340859303682049,healthy,probably not us
4714,,Mon Mar 11 21:03:36 +0000 2019,"Texas, USA",,sweetgreen,willbarrett_1,RT @DailyCaller: Sweetgreen And Foodcorps Are Working Together To Bring Healthy Lunch Options To Students https://t.co/pgfhBfuQSO https://t…,1105212701091913730,2208095516,healthy,tx
4715,,Mon Mar 11 20:55:04 +0000 2019,,,sweetgreen,lij13_,@sweetgreen can you guys please teach @saladworks how to make a half decent salad or something idk 🤢,1105210552945643523,915570916456792064,healthy,probably not us
4716,,Mon Mar 11 20:42:39 +0000 2019,"Philadelphia, PA",,sweetgreen,GreeneScientist,@sweetgreen Sent a DM but no reply. I don't think I can ever eat at a sweetgreen again anyway though. Last night was a terrible night.,1105207429560705026,95233492,healthy,pa
4717,,Mon Mar 11 20:38:33 +0000 2019,San Francisco,,sweetgreen,avoidaccess,@amnestyusa I love @sweetgreen,1105206396985925632,97319210,healthy,probably not us
4718,,Mon Mar 11 20:30:16 +0000 2019,,,sweetgreen,NRNonline,How @sweetgreen  creates its ‘intimacy of scale’ https://t.co/TTVjb6Rcw6 @RonRuggless #fastcasual #restaurantnews https://t.co/7wh8PWW0X0,1105204314153340928,20090888,healthy,probably not us
4719,,Mon Mar 11 20:26:51 +0000 2019,"Los Angeles, CA",,sweetgreen,s0laflo,cashier at sweetgreen told me i had great skin :),1105203452668309504,1043711854692847616,healthy,ca
4720,,Mon Mar 11 20:20:24 +0000 2019,West Philly,,sweetgreen,BeanoFrench,"@Edbrwnjr Can’t be mad I like both spots. Sweetgreen gotta get some smoothies tho, their juices luke.",1105201828671700992,138074659,healthy,probably not us
4721,,Mon Mar 11 20:19:33 +0000 2019,"Philadelphia, PA",,sweetgreen,Edbrwnjr,@BeanoFrench Their smoothies and juices good but I’m team sweetgreen,1105201615345209346,24995723,healthy,pa
4722,,Mon Mar 11 20:04:24 +0000 2019,"Metepec, México",,sweetgreen,MyBusinessPOSD,"RT @FELIPEBARRAGANS: https://t.co/R8UJ6paKJk 
Aun las economias mas fuertes, requieren varias formas de cobro @MyBusinessPOSD",1105197803939147778,1018583229949972480,healthy,probably not us
4723,,Mon Mar 11 19:59:51 +0000 2019,"Tlalnepantla, Mexico",,sweetgreen,FELIPEBARRAGANS,"https://t.co/R8UJ6paKJk 
Aun las economias mas fuertes, requieren varias formas de cobro @MyBusinessPOSD",1105196658084569088,197983125,healthy,probably not us
4724,,Mon Mar 11 19:56:17 +0000 2019,United States,,sweetgreen,Maga1stNews,Sweetgreen And Foodcorps Are Working Together To Bring Healthy Lunch Options To Students https://t.co/cOEnz1QLbE https://t.co/1zT86vLBNL,1105195759111028740,1096990644206292995,healthy,probably not us
4725,,Mon Mar 11 19:52:03 +0000 2019,Republic of House,,sweetgreen,HouseCracka,Sweetgreen And Foodcorps Are Working Together To Bring Healthy Lunch Options To Students https://t.co/xtMbI2NThU https://t.co/MskhmTDCRi,1105194695267741696,16190478,healthy,probably not us
4726,,Mon Mar 11 19:45:54 +0000 2019,"Washington, DC",,sweetgreen,DailyCaller,Sweetgreen And Foodcorps Are Working Together To Bring Healthy Lunch Options To Students https://t.co/pgfhBfuQSO https://t.co/9s4WLJ7Qrs,1105193148731543557,39308549,healthy,probably not us
4727,,Mon Mar 11 19:44:12 +0000 2019,,,sweetgreen,Terr,@TimHerrera hey ur sweetgreen salad is ready,1105192721336225793,41292655,healthy,probably not us
4728,,Mon Mar 11 19:26:10 +0000 2019,Ireland,,sweetgreen,kyoko_HumanDev,Philadelphia just banned cashless stores. Will other cities follow?: https://t.co/83dezAt25X,1105188179815157760,2954797923,healthy,probably not us
4729,,Mon Mar 11 19:24:41 +0000 2019,BADLANDS,,sweetgreen,thats_so_gabi,wow sweetgreen harvest bowl really does slap,1105187806165508102,1591105423,healthy,probably not us
4730,,Mon Mar 11 19:22:36 +0000 2019,dmv / pa / ma / ny / ca / il,,sweetgreen,sweetgreen,@bak3dzd hey! can you send us a dm? we'd be happy to look into this for you.,1105187282653306881,33640905,healthy,probably not us
4731,,Mon Mar 11 19:19:17 +0000 2019,NYC,,sweetgreen,TheRealAlexis,So like @sweetgreen got the corn in but today they forget my romaine...um ok 😕,1105186451204001793,33043128,healthy,probably not us
4732,,Mon Mar 11 19:17:54 +0000 2019,NYC,,sweetgreen,larryowenslive,Happy to know that even in LA  the solely POC serving solely whites at sweetgreen paradigm is in full effect,1105186102120308736,22169198,healthy,probably not us
4733,,Mon Mar 11 19:17:14 +0000 2019,"Chicago, Illinois",,sweetgreen,AJBCSurveys,Look what's up: Sweetgreen And Foodcorps Partner To Reimagine The American School Cafeteria Experience… https://t.co/pSTcvcaiu9,1105185932024655872,867478621467922435,healthy,il
4734,,Mon Mar 11 19:15:13 +0000 2019,"Miami, Palm Desert",,sweetgreen,RoseStaltare,What an amazing initiative by Sweet Greens. I absolutely love and fully support companies that create a positive so… https://t.co/wGFWbs01zR,1105185426212478976,35319646,healthy,probably not us
4735,,Mon Mar 11 19:12:08 +0000 2019,"Miami, Palm Desert",,sweetgreen,RoseStaltare,What an amazing initiative by Sweet Greens. I absolutely love and fully support companies that create a positive so… https://t.co/ATiol4m8fh,1105184648764653568,35319646,healthy,probably not us
4736,,Mon Mar 11 18:59:03 +0000 2019,"Washington, DC",,sweetgreen,revolution,RT @sweetgreen: 30 million American students rely on school meals every day. But 10 million kids are on track to develop diet related disea…,1105181355594391552,5511422,healthy,probably not us
4737,,Mon Mar 11 18:58:47 +0000 2019,,,sweetgreen,samm_espinal,someone tell me how @sweetgreen has the damn air conditioner on in the store like it ain’t 40 degrees in NYC rn 😫,1105181289756483585,772973275383291909,healthy,probably not us
4738,,Mon Mar 11 18:52:55 +0000 2019,,,sweetgreen,montanaelliot,@sweetgreen @BGleas Thank you!,1105179812061241350,22501011,healthy,probably not us
4739,,Mon Mar 11 18:51:30 +0000 2019,dmv / pa / ma / ny / ca / il,,sweetgreen,sweetgreen,"@montanaelliot @BGleas sorry for the mishap, Montana! thanks for letting us know. we’re updating this now for you,… https://t.co/NbOoutNWbU",1105179455830573056,33640905,healthy,probably not us
4740,,Mon Mar 11 18:50:02 +0000 2019,I'm somewhere over the rainbow,,sweetgreen,HeyitsMVA,👏🏾👏🏾👏🏾👏🏾 https://t.co/P1BEwx4KtA,1105179086769528834,16328437,healthy,probably not us
4741,,Mon Mar 11 18:49:33 +0000 2019,Zurich Switzerland,,sweetgreen,Lucas_Wyrsch,Sweetgreen And Foodcorps Partner To Reimagine The American School Cafeteria Experience https://t.co/6JTPdnsKwO,1105178965335990275,13339612,healthy,probably not us
4742,,Mon Mar 11 18:44:12 +0000 2019,Boston,,sweetgreen,mmang0,"@radicaleinward @EaterBoston @sweetgreen Don't listen to Ed, he doesn't really mean it",1105177618205364224,29976349,healthy,probably not us
4743,,Mon Mar 11 18:24:51 +0000 2019,"Los Angeles, CA",,sweetgreen,Toroosian,#THIS 🙌🏽👌🏽 Speaks for itself! So proud to be part of @sweetgreen‼️ https://t.co/zGzEJuCl2t,1105172750539284490,1288634204,healthy,ca
4744,,Mon Mar 11 18:16:30 +0000 2019,"Los Angeles, CA",,sweetgreen,iBetsyCook,RT @sweetgreen: 30 million American students rely on school meals every day. But 10 million kids are on track to develop diet related disea…,1105170651071967232,275765720,healthy,ca
4745,,Mon Mar 11 18:10:40 +0000 2019,At the Prime Meridian,,sweetgreen,longitude0,RT @FelicityAnn_X: @MartinSLewis Philadelphia here in the US has just banned cashless places as it restricts and discriminates low income f…,1105169181513867264,504866726,healthy,probably not us
4746,,Mon Mar 11 18:09:09 +0000 2019,,,sweetgreen,a_mxo_,I could eat @sweetgreen everyday.,1105168800788480000,3170238123,healthy,probably not us
4747,,Mon Mar 11 18:06:08 +0000 2019,,,sweetgreen,radicaleinward,@mmang0 @EaterBoston @sweetgreen No thanks.  Would rather stave off the inevitable Harvard Square-ification of Davis as long as possible.,1105168039308394497,204515858,healthy,probably not us
4748,,Mon Mar 11 18:00:11 +0000 2019,"San Francisco Bay Area, CA",,sweetgreen,AveriHaugesag,"So proud to work for @sweetgreen, a company that truly connects people to real food and values social impact.… https://t.co/cyvzHuF5Iy",1105166541232922625,449494714,healthy,ca
4749,,Mon Mar 11 17:59:18 +0000 2019,"San Francisco Bay Area, CA",,sweetgreen,AveriHaugesag,RT @sweetgreen: 30 million American students rely on school meals every day. But 10 million kids are on track to develop diet related disea…,1105166321178763264,449494714,healthy,ca
4750,,Mon Mar 11 17:50:54 +0000 2019,,,sweetgreen,yaddieg,"🗣️ OUR YOUTH DESERVES BETTER 

https://t.co/t99gE2n3Rc",1105164205932584960,41750568,healthy,probably not us
4751,,Mon Mar 11 17:45:52 +0000 2019,NYC / BOS / LON / CLE,,sweetgreen,cpaige_94,"My parents came up for about 24 hours this weekend and our exciting agenda included: sweetgreen, walking around Cen… https://t.co/NBTiARUKeA",1105162940477554688,378290379,healthy,probably not us
4752,,Mon Mar 11 17:42:59 +0000 2019,"Brooklyn, NY",,sweetgreen,DanthonyJ_,"Honestly, that last little part of a @sweetgreen salad be sooo good!",1105162212597993472,244647730,healthy,ny
4753,,Mon Mar 11 17:39:16 +0000 2019,"Brooklyn, NY",,sweetgreen,ariellauren,nice and all but would rly like a gov't that does this work instead of relying on biz: Sweetgreen And Foodcorps Par… https://t.co/wQOR9dJRCA,1105161280380461057,19111392,healthy,ny
4754,,Mon Mar 11 17:38:53 +0000 2019,NYC,,sweetgreen,Foodtrainers,Missing shrimp @sweetgreen / SG would it ever make a comeback? 🍤,1105161184431538183,50522881,healthy,probably not us
4755,,Mon Mar 11 17:38:00 +0000 2019,"Boston, MA",,sweetgreen,livesated,Staying #keto at @sweetgreen is harder than you think.  https://t.co/ijfPYxqRWj 🥗,1105160962380914688,2914753947,healthy,ma
4756,,Mon Mar 11 17:36:23 +0000 2019,Seattle girl in a DC world.,,sweetgreen,Mica4Life,My arch enemy kale and I have finally called a truce because this @sweetgreen #MisoBowl is damn tasty. https://t.co/qDT8I5oGMe,1105160551565615104,16172862,healthy,probably not us
4757,,Mon Mar 11 17:34:51 +0000 2019,,,sweetgreen,Chilindrinna,RT @sweetgreen: 30 million American students rely on school meals every day. But 10 million kids are on track to develop diet related disea…,1105160166373244928,2317899709,healthy,probably not us
4758,,Mon Mar 11 17:34:02 +0000 2019,"Boston, MA",,sweetgreen,NataLici0uSs,"I'm at @sweetgreen in Boston, MA https://t.co/Vz2nGogSIH",1105159964111372288,27480472,healthy,ma
4759,,Mon Mar 11 17:33:16 +0000 2019,,,sweetgreen,YouGotThis7,This is awesome and so inspiring - way to go Sweetgreen!  @sweetgreen #yougotthis #MondayMotivation #Goodfood… https://t.co/4jZUFsKmAk,1105159767113322497,1074723730373468160,healthy,probably not us
4760,,Mon Mar 11 17:30:49 +0000 2019,,,sweetgreen,lindsaygoodman,Well @sweetgreen outpost has officially changed my life for the better and I'd like to install some of those shelves in my home.,1105159153260089344,293835276,healthy,probably not us
4761,,Mon Mar 11 17:27:58 +0000 2019,"New York, NY",,sweetgreen,PathSpot,"RT @sweetgreen: ""Through the initiative, sweetgreen has pledged $1 million over the next two years for the development of 'a scalable model…",1105158436088696832,965022444456173568,healthy,ny
4762,,Mon Mar 11 17:27:24 +0000 2019,dmv / pa / ma / ny / ca / il,,sweetgreen,sweetgreen,"""Through the initiative, sweetgreen has pledged $1 million over the next two years for the development of 'a scalab… https://t.co/60wZybNCqw",1105158293356371968,33640905,healthy,probably not us
4763,,Mon Mar 11 17:27:13 +0000 2019,"Dar es Salaam, Tanzania",,sweetgreen,thedextazlab,Sweetgreen And Foodcorps Partner To Reimagine The American School Cafeteria Experience https://t.co/DSrrpaHnEv,1105158245629509632,10409622,healthy,probably not us
4764,,Mon Mar 11 17:24:17 +0000 2019,Be right back I'm flourishing ,,sweetgreen,__Baldini,Sweetgreen salads are life 🙌🏾,1105157508765831168,2863501208,healthy,probably not us
4765,,Mon Mar 11 17:19:36 +0000 2019,out here,,sweetgreen,kspringeruk,"Yo, @sweetgreen! 25-30 people waiting for orders placed online or via your app: not a good look. Email for a refund… https://t.co/j1g3hDqNxw",1105156328098533378,3339001,healthy,probably not us
4766,,Mon Mar 11 17:18:58 +0000 2019,"New York, USA",,sweetgreen,Sam_Fagin,RT @sweetgreen: 30 million American students rely on school meals every day. But 10 million kids are on track to develop diet related disea…,1105156170245914625,831949181925392391,healthy,ny
4767,,Mon Mar 11 17:10:55 +0000 2019,"New York, New York",,sweetgreen,brillythekid,Is being an asshole a prerequisite to working at Sweetgreen or is learned on the job?,1105154143134670851,322782781,healthy,ny
4768,,Mon Mar 11 17:03:37 +0000 2019,Love Land.,,sweetgreen,apple_jax23,@PDC1010 Finally tried Sweetgreen. Line was dumb long but it was all worth it.,1105152306612486146,339220766,healthy,probably not us
4769,,Mon Mar 11 16:55:30 +0000 2019,nyc. ,,sweetgreen,StevieGatez,"sweetgreen for the first time today. line long af. &amp; aside from the employees, im the only other black person in he… https://t.co/voC7jl1pDl",1105150265211211776,132670647,healthy,probably not us
4770,,Mon Mar 11 16:50:12 +0000 2019,"Meatpacking District, NYC",,sweetgreen,MeatpackingNY,RT @sweetgreen: 30 million American students rely on school meals every day. But 10 million kids are on track to develop diet related disea…,1105148930743066625,102202497,healthy,probably not us
4771,,Mon Mar 11 16:44:00 +0000 2019,New York City/New Jersey,,sweetgreen,mchiaviello,13 All-Star Founders Share the Single Best Piece of Advice They Ever Received https://t.co/ZznwoBDzxC,1105147371535638528,15642618,healthy,probably not us
4772,,Mon Mar 11 16:42:02 +0000 2019,"Texas, USA",,sweetgreen,qcheur,"RT @nhglass: This is totally awesome and inspiring work by @sweetgreen and @FoodCorps. Thank you for your leadership, @JonnyNemo and #CurtE…",1105146874036740097,846815885994201088,healthy,tx
4773,,Mon Mar 11 16:39:59 +0000 2019,"Washington, D.C.","{'id': 'c3f37afa9efcf94b', 'url': 'https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json', 'place_type': 'city', 'name': 'Austin', 'full_name': 'Austin, TX', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]}, 'attributes': {}}",sweetgreen,angelahaupt,"“A lot of my mentors are a lot younger than me,” Gwyneth Paltrow says, and shouts-out our DC-born favorite… https://t.co/lo2sJzGHnI",1105146359114620930,175794305,healthy,probably not us
4774,,Mon Mar 11 16:39:54 +0000 2019,,,sweetgreen,invisiblecircus,RT @m0na_w: Love when a line for something (sweetgreen) is long and every white woman asks 45 different people who are already standing in…,1105146338453479424,15751454,healthy,probably not us
4775,,Mon Mar 11 16:39:30 +0000 2019,nyc,,sweetgreen,m0na_w,Love when a line for something (sweetgreen) is long and every white woman asks 45 different people who are already… https://t.co/OIokf2S3UX,1105146239518154752,274732906,healthy,probably not us
4776,,Mon Mar 11 16:38:25 +0000 2019,,,sweetgreen,gbhalla,#goop mentors include Mark Laurie of @Jet Brian Chesky  and @sweetgreen founders #SXSW2019,1105145967748222977,109463891,healthy,probably not us
